"dept_code","activity_code","so_num","pa_last_year_2","pa_last_year"
"INAC","CKE00",6,3642.75,779.01
"INAC","CKE00",7,67433.75,48175.31
"INAC","CKE00",8,13571.49,0.00
"INAC","CKE00",9,36235.82,14601.55
"INAC","CKE00",10,30652146.76,39864171.00
"INAC","CKE00",12,30372.32,122270.66
"INAC","HGH00",1,37107547.96,28498725.82
"INAC","HGH00",2,8867543.07,3147413.77
"INAC","HGH00",3,6664149.57,4442896.30
"INAC","HGH00",4,36903099.25,16100210.16
"INAC","HGH00",5,946801.93,287437.51
"INAC","HGH00",6,14193.65,15701.17
"INAC","HGH00",7,137938.94,146061.41
"INAC","HGH00",9,123767.17,31479.85
"INAC","HGH00",10,4273300.00,775842.33
"INAC","HGH00",12,221775486.32,114822717.18
"INAC","HGV00",1,3973738.36,3686077.57
"INAC","HGV00",2,496997.69,929266.16
"INAC","HGV00",3,45577.28,33575.06
"INAC","HGV00",4,351504.77,1376023.53
"INAC","HGV00",5,4737.14,8855.53
"INAC","HGV00",6,37885.80,14460.00
"INAC","HGV00",7,308658.58,201381.01
"INAC","HGV00",8,51729440.48,42856736.23
"INAC","HGV00",9,1480050.31,703594.75
"INAC","HGV00",10,6012122.50,3987383.38
"INAC","HGV00",12,6570.45,34945.38
"INAC","ISC00",1,131701411.58,133619629.68
"INAC","ISC00",2,4144173.42,5112849.72
"INAC","ISC00",3,1600854.22,1929782.38
"INAC","ISC00",4,110042847.52,123033009.70
"INAC","ISC00",5,14028184.98,15018710.93
"INAC","ISC00",6,1392552.75,1206105.29
"INAC","ISC00",7,1809612.26,1983767.94
"INAC","ISC00",9,3984415.63,3184007.20
"INAC","ISC00",12,2399200.41,3554176.63
"INAC","ISC00",22,-2448360.00,-2264394.26
"IPC","ASN00",1,9999272.77,9668549.18
"IPC","ASN00",2,340065.20,336438.57
"IPC","ASN00",3,48942.61,51313.00
"IPC","ASN00",4,1173377.26,854155.68
"IPC","ASN00",5,134091.53,208087.65
"IPC","ASN00",6,0.00,111.28
"IPC","ASN00",7,71231.15,50837.85
"IPC","ASN00",8,2441.03,0.00
"IPC","ASN00",9,191632.97,10706.90
"IPC","ASN00",12,2436.24,35941.92
"IPC","ASO00",1,6569861.72,6635912.49
"IPC","ASO00",2,122075.80,45007.48
"IPC","ASO00",3,68778.61,30519.93
"IPC","ASO00",4,1084133.92,2304101.52
"IPC","ASO00",5,121799.68,155740.18
"IPC","ASO00",6,10546.00,0.00
"IPC","ASO00",7,57740.50,76313.87
"IPC","ASO00",8,9462.00,0.00
"IPC","ASO00",9,438292.93,246965.62
"IPC","ASO00",12,218.96,-34877.86
"IPC","ASR00",1,1464588.58,1738046.58
"IPC","ASR00",2,52750.03,77860.78
"IPC","ASR00",3,387046.83,499643.63
"IPC","ASR00",4,311039.59,322192.29
"IPC","ASR00",5,46333.98,29395.71
"IPC","ASR00",6,1114.18,0.00
"IPC","ASR00",7,9707.37,5046.88
"IPC","ASR00",8,513.90,0.00
"IPC","ASR00",9,23020.56,2102.97
"IPC","ASR00",12,81.24,4835.58
"IPC","AST00",1,2163065.38,2455707.20
"IPC","AST00",2,81087.54,150824.22
"IPC","AST00",3,21622.49,12666.15
"IPC","AST00",4,107529.62,177558.32
"IPC","AST00",5,38043.45,68753.15
"IPC","AST00",6,3421.77,2221.58
"IPC","AST00",7,12143.68,5278.57
"IPC","AST00",8,616.68,0.00
"IPC","AST00",9,46079.92,4932.54
"IPC","AST00",10,468817.27,489416.10
"IPC","AST00",12,-37.06,-1529.89
"IPC","ISC01",1,4723914.42,4644040.79
"IPC","ISC01",2,151482.61,151618.96
"IPC","ISC01",3,78867.81,77671.13
"IPC","ISC01",4,1006514.63,871696.06
"IPC","ISC01",5,430818.39,251008.39
"IPC","ISC01",6,85128.51,154499.23
"IPC","ISC01",7,56920.74,32768.52
"IPC","ISC01",8,-3571.61,0.00
"IPC","ISC01",9,473543.21,450746.54
"IPC","ISC01",12,707.11,4190.47
"IPC","ISC01",22,-25000.00,-138607.13
"IPC","ISC02",1,1869858.91,1872800.33
"IPC","ISC02",2,35388.79,129216.33
"IPC","ISC02",3,11115.71,159623.01
"IPC","ISC02",4,250212.19,718385.48
"IPC","ISC02",5,38873.95,197745.52
"IPC","ISC02",6,12494.82,34016.16
"IPC","ISC02",7,15625.07,-7446.91
"IPC","ISC02",8,2826.00,23747.24
"IPC","ISC02",9,118945.28,283001.40
"IPC","ISC02",12,-3.47,52488.41
"IRB","AFR00",1,8394918.13,9041639.88
"IRB","AFR00",2,163670.55,160615.14
"IRB","AFR00",3,739.17,1979.48
"IRB","AFR00",4,2077352.87,1850307.81
"IRB","AFR00",5,52808.65,30790.68
"IRB","AFR00",6,365218.15,23728.00
"IRB","AFR00",7,54715.79,35429.85
"IRB","AFR00",9,91598.40,19054.18
"IRB","AFR00",12,264221.87,295231.24
"IRB","AFT00",1,11721441.32,11880214.27
"IRB","AFT00",2,223814.27,258663.62
"IRB","AFT00",3,1832.79,5134.62
"IRB","AFT00",4,3505920.61,3073937.69
"IRB","AFT00",5,30118.93,28288.49
"IRB","AFT00",6,630.44,0.00
"IRB","AFT00",7,36640.85,42344.07
"IRB","AFT00",9,5636.04,4506.50
"IRB","AFT00",12,363859.92,366917.27
"IRB","AFU00",1,35957908.20,35930188.24
"IRB","AFU00",2,619421.09,613800.53
"IRB","AFU00",3,100340.10,80602.38
"IRB","AFU00",4,5558912.49,5143059.36
"IRB","AFU00",5,147890.67,240377.88
"IRB","AFU00",6,19549.35,98898.14
"IRB","AFU00",7,205506.43,279504.07
"IRB","AFU00",9,57982.01,65974.34
"IRB","AFU00",12,-1127254.49,-175393.97
"IRB","HAC00",1,8696335.30,9620415.65
"IRB","HAC00",2,100335.57,134366.71
"IRB","HAC00",3,3383.68,6682.76
"IRB","HAC00",4,2340723.27,3069616.18
"IRB","HAC00",5,32595.71,12851.77
"IRB","HAC00",6,81.32,750.34
"IRB","HAC00",7,11095.74,14706.06
"IRB","HAC00",9,11898.60,9326.98
"IRB","HAC00",12,711018.39,650296.15
"IRB","ISC00",1,23556365.04,26117943.82
"IRB","ISC00",2,849534.08,819599.36
"IRB","ISC00",3,231468.23,232274.28
"IRB","ISC00",4,4040432.12,3517988.47
"IRB","ISC00",5,535946.82,721789.28
"IRB","ISC00",6,732812.59,482692.90
"IRB","ISC00",7,233705.46,155258.97
"IRB","ISC00",9,1496468.98,1135430.39
"IRB","ISC00",12,-82422.20,-598317.10
"ISC","AOW00",1,25658340.76,23717054.25
"ISC","AOW00",2,716590.46,897405.71
"ISC","AOW00",3,2037292.85,1865007.83
"ISC","AOW00",4,4978988.23,5200060.97
"ISC","AOW00",5,144259.94,186704.65
"ISC","AOW00",6,3343.66,16519.04
"ISC","AOW00",7,159197.97,130963.60
"ISC","AOW00",9,134212.22,105002.57
"ISC","AOW00",12,114973.53,245742.53
"ISC","AOX00",1,8036811.31,5387736.72
"ISC","AOX00",2,129196.24,157179.25
"ISC","AOX00",3,23346.34,24134.61
"ISC","AOX00",4,685902.44,1099891.54
"ISC","AOX00",5,6204.57,10721.67
"ISC","AOX00",6,71702.04,4769.57
"ISC","AOX00",7,8692.29,7904.57
"ISC","AOX00",9,52955.68,43888.33
"ISC","AOX00",10,235221209.97,273695438.90
"ISC","AOX00",12,214591.75,162068.87
"ISC","AOZ00",1,12244077.25,11193079.32
"ISC","AOZ00",2,428683.62,370141.97
"ISC","AOZ00",3,96080.71,82257.36
"ISC","AOZ00",4,948617.76,895712.50
"ISC","AOZ00",5,38946.42,37725.34
"ISC","AOZ00",6,22824.79,83089.66
"ISC","AOZ00",7,77828.10,77338.26
"ISC","AOZ00",9,150567.72,152872.05
"ISC","AOZ00",10,142210385.73,133105191.43
"ISC","AOZ00",12,203920.72,691205.15
"ISC","APA00",1,170563527.39,168488236.79
"ISC","APA00",2,4832487.99,3496368.79
"ISC","APA00",3,2740725.34,3092886.36
"ISC","APA00",4,25654992.82,53830524.43
"ISC","APA00",5,7936449.65,8115883.21
"ISC","APA00",6,1278745.00,1763905.85
"ISC","APA00",7,1083047.55,1055870.13
"ISC","APA00",9,4465546.78,3699068.57
"ISC","APA00",10,1570314.32,2237483.34
"ISC","APA00",12,28486861.36,10695363.75
"ISC","APA00",21,-206337903.72,-206340727.13
"ISC","APA00",22,-67301.30,-10582.00
"ISC","APD00",1,7777878.45,11413075.44
"ISC","APD00",2,207192.11,465264.56
"ISC","APD00",3,129437.51,289966.05
"ISC","APD00",4,488039.81,1465630.29
"ISC","APD00",5,76.74,7776.12
"ISC","APD00",6,493.50,8062.60
"ISC","APD00",7,12513.38,36018.77
"ISC","APD00",9,6983.61,75437.21
"ISC","APD00",10,302775000.00,1183533843.73
"ISC","APD00",12,17966.64,63791.69
"ISC","APG00",1,82589559.98,71169292.32
"ISC","APG00",2,2369914.73,2280794.04
"ISC","APG00",3,788282.14,597758.20
"ISC","APG00",4,8769472.17,6771309.11
"ISC","APG00",5,7891291.69,912628.68
"ISC","APG00",6,5178606.37,6749978.04
"ISC","APG00",7,3798773.22,3688165.91
"ISC","APG00",9,5695060.89,5410757.92
"ISC","APG00",10,5810000.00,5693000.00
"ISC","APG00",12,1939989.84,1696209.09
"ISC","APG00",21,-108465.71,-107283.31
"ISC","APG00",22,-6816150.21,-6535900.29
"ISC","APJ00",1,10506065.55,12054620.05
"ISC","APJ00",2,116737.94,141146.47
"ISC","APJ00",3,636864.64,448117.50
"ISC","APJ00",4,2824453.25,2013257.34
"ISC","APJ00",5,86165.08,67089.62
"ISC","APJ00",6,1846.50,2090.57
"ISC","APJ00",7,42439.53,39398.45
"ISC","APJ00",9,75317.54,373393.86
"ISC","APJ00",10,70199806.39,70090221.99
"ISC","APJ00",12,903145.84,980652.81
"ISC","CRA00",1,41715942.29,36977077.53
"ISC","CRA00",2,972355.17,954450.63
"ISC","CRA00",3,584168.81,542267.45
"ISC","CRA00",4,10333427.74,10366858.20
"ISC","CRA00",5,534935.86,469156.86
"ISC","CRA00",6,169883.25,430082.13
"ISC","CRA00",7,338277.94,344125.44
"ISC","CRA00",9,970057.91,651435.57
"ISC","CRA00",12,978634.68,1210891.76
"ISC","CRA00",21,-10490000.00,-10792985.00
"ISC","ISC00",1,121550735.30,136796223.88
"ISC","ISC00",2,1722971.21,3158639.91
"ISC","ISC00",3,2035274.31,2031962.70
"ISC","ISC00",4,30728185.93,39136198.82
"ISC","ISC00",5,2184030.62,6449722.82
"ISC","ISC00",6,2738405.12,2019608.45
"ISC","ISC00",7,475484.30,475955.76
"ISC","ISC00",9,3791695.99,5306517.65
"ISC","ISC00",12,-30104552.94,-11551038.04
"ISC","ISC00",22,-3137413.80,-29730022.71
"JCCB","BJE00",12,247328089.00,284286531.73
"JUS","ASA00",1,918107.95,884035.91
"JUS","ASA00",2,46763.77,39109.28
"JUS","ASA00",3,70661.32,22694.16
"JUS","ASA00",4,69158.35,52540.12
"JUS","ASA00",5,4074.69,5247.00
"JUS","ASA00",7,3043.79,4472.84
"JUS","ASA00",9,720.00,0.00
"JUS","ASA00",12,3024.71,646.55
"JUS","ASB00",1,29000629.30,29635692.89
"JUS","ASB00",2,938549.51,876824.57
"JUS","ASB00",3,534347.61,275103.82
"JUS","ASB00",4,3503891.70,3511878.69
"JUS","ASB00",5,188999.60,178518.68
"JUS","ASB00",6,4743.85,4769.71
"JUS","ASB00",7,57358.09,68945.08
"JUS","ASB00",9,212093.57,154999.98
"JUS","ASB00",10,349694922.68,374462688.05
"JUS","ASB00",12,195911.47,803892.25
"JUS","ASE00",1,416599088.84,434157168.86
"JUS","ASE00",2,5738324.72,5267006.02
"JUS","ASE00",3,2191285.33,2189526.76
"JUS","ASE00",4,15846878.26,15016678.68
"JUS","ASE00",5,439484.66,660204.83
"JUS","ASE00",6,60060.40,61364.63
"JUS","ASE00",7,591526.60,715145.94
"JUS","ASE00",9,1097932.04,829923.05
"JUS","ASE00",12,5237922.07,3914430.65
"JUS","ASE00",21,-692511.25,-709291.34
"JUS","ASE00",22,-252660894.39,-263308597.85
"JUS","ISC00",1,103020288.79,82000962.80
"JUS","ISC00",2,2374386.89,1534328.18
"JUS","ISC00",3,385870.69,252904.61
"JUS","ISC00",4,16006526.29,16410392.71
"JUS","ISC00",5,7050944.62,6977882.40
"JUS","ISC00",6,2765130.34,3732639.35
"JUS","ISC00",7,3458636.04,2890153.12
"JUS","ISC00",9,4411335.66,3339579.99
"JUS","ISC00",12,4022656.36,5182163.53
"JUS","ISC00",22,-40172068.02,-42277180.14
"LAC","BHB00",1,2490361.28,3574492.22
"LAC","BHB00",2,51557.97,20573.35
"LAC","BHB00",3,1137.12,738.24
"LAC","BHB00",4,77227.85,65601.05
"LAC","BHB00",5,1470.13,2000.12
"LAC","BHB00",6,0.00,122.50
"LAC","BHB00",7,6354.44,9894.32
"LAC","BHB00",9,6092.32,22255.69
"LAC","BHB00",12,2578.86,2692.41
"LAC","BHC00",1,12226644.38,9771173.65
"LAC","BHC00",2,149410.49,115074.72
"LAC","BHC00",3,0.00,310.40
"LAC","BHC00",4,389955.14,276424.08
"LAC","BHC00",5,17550.74,21089.73
"LAC","BHC00",6,868.00,0.00
"LAC","BHC00",7,705038.37,704862.84
"LAC","BHC00",9,31943.68,19887.64
"LAC","BHC00",12,4359.36,10261.94
"LAC","BHD00",1,23828698.84,27507898.15
"LAC","BHD00",2,207233.91,425264.24
"LAC","BHD00",3,86352.93,553491.14
"LAC","BHD00",4,842587.32,2327270.30
"LAC","BHD00",5,68247.55,74595.46
"LAC","BHD00",6,19635.54,13211.48
"LAC","BHD00",7,178720.06,133631.35
"LAC","BHD00",9,72820.58,415689.26
"LAC","BHD00",10,1524050.34,1538006.89
"LAC","BHD00",12,31972.95,20451.05
"LAC","BHD00",21,-169947.11,-142116.23
"LAC","BHD00",22,-995600.30,-172770.27
"LAC","ISC00",1,21450686.96,19763813.92
"LAC","ISC00",2,314246.65,412836.26
"LAC","ISC00",3,166289.08,257261.96
"LAC","ISC00",4,3861131.11,3305241.03
"LAC","ISC00",5,2071867.96,2401430.86
"LAC","ISC00",6,1018244.82,554894.41
"LAC","ISC00",7,255786.12,260458.57
"LAC","ISC00",9,1669936.17,664915.79
"LAC","ISC00",12,82988.46,9279.02
"LAC","LJN00",1,4373389.82,3395849.21
"LAC","LJN00",2,145964.50,162545.62
"LAC","LJN00",3,27.87,694.78
"LAC","LJN00",4,156641.00,137659.89
"LAC","LJN00",5,31416.12,27475.13
"LAC","LJN00",6,9038.05,13848.69
"LAC","LJN00",7,63460.99,19159.86
"LAC","LJN00",9,17076.66,27948.65
"LAC","LJN00",12,124.58,3010.21
"LAC","LJO00",1,10964974.09,12955574.02
"LAC","LJO00",2,112269.23,93336.62
"LAC","LJO00",3,1043.82,12069.55
"LAC","LJO00",4,1785969.99,8214269.34
"LAC","LJO00",5,135852.65,213109.64
"LAC","LJO00",6,290005.95,4146220.69
"LAC","LJO00",7,185566.10,1565230.35
"LAC","LJO00",8,0.00,2021595.41
"LAC","LJO00",9,426716.62,930903.53
"LAC","LJO00",12,3574.29,5617926.89
"LP","AVH00",1,24672479.08,28587952.03
"LP","AVH00",2,358660.37,407352.63
"LP","AVH00",3,558235.16,457327.40
"LP","AVH00",4,684428.64,780330.22
"LP","AVH00",5,229324.44,217795.18
"LP","AVH00",6,3598.55,1049.52
"LP","AVH00",7,2389225.32,2545280.31
"LP","AVH00",9,173245.28,46404.36
"LP","AVH00",12,0.00,59.99
"LP","AVH00",21,-669007.20,-727312.63
"LP","ISC00",1,10343505.01,6534235.98
"LP","ISC00",2,139511.33,147864.25
"LP","ISC00",3,34282.18,65807.35
"LP","ISC00",4,1849426.72,1689921.33
"LP","ISC00",5,478858.17,483948.37
"LP","ISC00",6,12649.15,32148.96
"LP","ISC00",7,62096.02,76184.11
"LP","ISC00",9,327018.86,1125129.95
"LP","ISC00",12,-28913.27,-29812.73
"MPCC","BDV00",1,1408005.05,1429107.24
"MPCC","BDV00",2,47348.25,29682.04
"MPCC","BDV00",3,17288.87,23865.50
"MPCC","BDV00",4,450863.40,351996.64
"MPCC","BDV00",5,2712.30,175057.16
"MPCC","BDV00",7,37373.84,38826.46
"MPCC","BDV00",8,464358.72,0.00
"MPCC","BDV00",9,117831.39,8423.23
"MPCC","ISC00",1,1393489.66,1386564.17
"MPCC","ISC00",2,71253.76,68832.08
"MPCC","ISC00",3,38113.97,110588.57
"MPCC","ISC00",4,371310.62,142803.99
"MPCC","ISC00",5,411055.57,217118.94
"MPCC","ISC00",6,250.00,2201.78
"MPCC","ISC00",7,14225.46,40563.37
"MPCC","ISC00",8,443228.03,0.00
"MPCC","ISC00",9,118880.22,95905.13
"MPCC","ISC00",12,-350.42,-2006.25
"NAC","ADO00",12,54897056.00,135309431.00
"NBC","ADR00",1,1050915.97,1033284.06
"NBC","ADR00",2,4824.62,5226.14
"NBC","ADR00",3,33.00,0.00
"NBC","ADR00",4,423030.15,450865.50
"NBC","ADR00",5,21834.05,24309.85
"NBC","ADR00",6,396628.42,397231.09
"NBC","ADR00",7,343989.45,408106.80
"NBC","ADR00",9,25883.89,39114.03
"NBC","ADS00",1,811508.06,845282.43
"NBC","ADS00",2,5249.05,6302.50
"NBC","ADS00",3,6554.14,10028.60
"NBC","ADS00",4,13310.46,22618.50
"NBC","ADS00",5,4269.44,5753.63
"NBC","ADS00",6,3016.50,3199.01
"NBC","ADS00",7,111634.09,158464.00
"NBC","ADS00",8,52359.98,1006.00
"NBC","ADS00",9,10112.22,3360.03
"NBC","ISC00",1,2066933.69,2097997.39
"NBC","ISC00",2,95458.84,106055.09
"NBC","ISC00",3,310353.28,269497.62
"NBC","ISC00",4,202137.50,337093.71
"NBC","ISC00",5,44883.16,61870.08
"NBC","ISC00",6,113233.38,397973.27
"NBC","ISC00",7,128576.10,141342.86
"NBC","ISC00",8,4513763.53,811764.70
"NBC","ISC00",9,283971.42,327246.89
"NBC","ISC00",12,2455881.33,1358581.10
"NCC","ADV00",12,91009322.00,90623439.00
"ND","CQA00",1,792654799.31,777563817.17
"ND","CQA00",2,57336642.48,62833298.44
"ND","CQA00",3,2918021.62,3724094.24
"ND","CQA00",4,249297970.34,273829492.38
"ND","CQA00",5,26394536.00,28208434.81
"ND","CQA00",6,16680244.30,14908947.93
"ND","CQA00",7,66350885.44,48200618.90
"ND","CQA00",8,0.00,445911.62
"ND","CQA00",9,104709193.96,100704968.22
"ND","CQA00",10,141129275.53,131196473.71
"ND","CQA00",12,13936922.13,13220674.64
"ND","CQA00",21,-109774781.69,-106883250.60
"ND","CQA00",22,-1554570.63,0.00
"ND","CQB00",1,317608707.06,275971540.88
"ND","CQB00",2,30374167.58,29217562.39
"ND","CQB00",3,208345.79,377234.25
"ND","CQB00",4,46828000.77,46471351.21
"ND","CQB00",5,21392732.79,24739695.00
"ND","CQB00",6,952139.21,884827.48
"ND","CQB00",7,25224347.85,21403546.94
"ND","CQB00",9,7391028.10,8572421.76
"ND","CQB00",10,5664209.03,4781848.53
"ND","CQB00",12,7664957.21,3651542.00
"ND","CQB00",21,-92795.12,-2773355.97
"ND","CQB00",22,-9521440.36,-1007927.51
"ND","CQC00",1,2700053629.90,2692018580.18
"ND","CQC00",2,134720915.08,140207992.58
"ND","CQC00",3,856531.76,1032207.68
"ND","CQC00",4,122715029.22,146484453.82
"ND","CQC00",5,107416662.72,108720013.06
"ND","CQC00",6,10367325.17,6085242.35
"ND","CQC00",7,227500804.87,234305407.13
"ND","CQC00",8,2589235.23,2160665.45
"ND","CQC00",9,100942693.05,120047395.06
"ND","CQC00",10,0.00,9500000.00
"ND","CQC00",12,6748066.48,5911536.53
"ND","CQC00",21,-9288041.98,-9765655.50
"ND","CQC00",22,-3236294.85,-1652957.87
"ND","CQD00",1,4616286578.26,4638650409.30
"ND","CQD00",2,502525466.62,540044774.23
"ND","CQD00",3,9444828.01,7992275.80
"ND","CQD00",4,2712353129.40,2754148009.06
"ND","CQD00",5,200430343.96,192387226.21
"ND","CQD00",6,1407352759.81,1362902445.01
"ND","CQD00",7,653147857.12,598694625.46
"ND","CQD00",8,477554572.46,510028578.06
"ND","CQD00",9,2090957928.94,1971221009.49
"ND","CQD00",10,6655604.02,7338496.45
"ND","CQD00",12,168669125.60,172083927.72
"ND","CQD00",21,-262448721.93,-291274956.34
"ND","CQD00",22,-5051391.03,-15453040.44
"ND","CQE00",1,234308593.20,238683997.12
"ND","CQE00",2,13145999.29,15379744.62
"ND","CQE00",3,1414354.32,993554.48
"ND","CQE00",4,138063725.47,149351619.42
"ND","CQE00",5,5378349.21,7658226.75
"ND","CQE00",6,711563.83,764101.53
"ND","CQE00",7,5572715.57,4794759.55
"ND","CQE00",8,1728293.09,7753753.21
"ND","CQE00",9,25339995.16,22826925.90
"ND","CQE00",10,126682.00,129089.00
"ND","CQE00",12,-655215.37,69439.39
"ND","CQE00",21,-345647.38,-142751.56
"ND","ISC00",1,325314393.88,335517409.17
"ND","ISC00",2,6155117.48,6844233.39
"ND","ISC00",3,1016922.07,844151.36
"ND","ISC00",4,87609132.76,141712585.18
"ND","ISC00",5,6928497.15,5792839.87
"ND","ISC00",6,7024956.92,949081.69
"ND","ISC00",7,5730363.67,2359811.76
"ND","ISC00",9,11362241.21,6774298.89
"ND","ISC00",12,12026975.74,10463621.29
"ND","ISC00",21,-13418745.33,-17335981.42
"ND","ISC00",22,-1504197.86,-93410.09
"NEB","AUD00",1,36859859.22,34034328.98
"NEB","AUD00",2,1954602.71,1902775.34
"NEB","AUD00",3,299038.46,172474.55
"NEB","AUD00",4,3128434.96,3673535.26
"NEB","AUD00",5,547792.03,113385.62
"NEB","AUD00",6,75.00,1439.91
"NEB","AUD00",7,105926.29,125923.81
"NEB","AUD00",8,20.00,0.00
"NEB","AUD00",9,40405.37,89550.77
"NEB","AUD00",10,3002691.89,794358.58
"NEB","AUD00",12,8053.02,53552.30
"NEB","AUD00",21,-104610.45,0.00
"NEB","AUF00",1,5410038.27,4240183.73
"NEB","AUF00",2,156847.99,98781.50
"NEB","AUF00",3,759.45,10791.90
"NEB","AUF00",4,1420238.79,1221130.77
"NEB","AUF00",5,23205.78,350.00
"NEB","AUF00",6,6594.40,0.00
"NEB","AUF00",7,55298.32,207079.04
"NEB","AUF00",9,112343.75,343989.50
"NEB","AUF00",12,5452.96,2909.19
"NEB","ISC00",1,20148818.23,25492808.61
"NEB","ISC00",2,1164214.88,1619405.76
"NEB","ISC00",3,40247.94,350515.26
"NEB","ISC00",4,5375647.99,6256255.98
"NEB","ISC00",5,419290.07,509990.19
"NEB","ISC00",6,749783.91,1180277.44
"NEB","ISC00",7,377474.84,360577.37
"NEB","ISC00",8,107783.01,128964.50
"NEB","ISC00",9,978911.91,1548727.50
"NEB","ISC00",12,1326.52,82754.90
"NFB","AEA00",1,18577767.07,19655590.56
"NFB","AEA00",2,2421731.86,2218852.71
"NFB","AEA00",3,594022.97,664897.80
"NFB","AEA00",4,8239839.09,9165707.98
"NFB","AEA00",5,5004090.89,4859537.54
"NFB","AEA00",6,476221.78,632814.70
"NFB","AEA00",7,-139448.21,428655.79
"NFB","AEA00",9,1423965.39,2184030.07
"NFB","AEA00",12,-1302349.13,-5337634.54
"NFB","AEA00",21,-378217.60,-1806247.75
"NFB","AEA00",22,-5795.75,-203.15
"NFB","BLT00",1,11336655.05,10843356.57
"NFB","BLT00",2,544917.71,518289.06
"NFB","BLT00",3,682218.52,748594.92
"NFB","BLT00",4,1886047.41,1763371.63
"NFB","BLT00",5,1216699.58,1024467.50
"NFB","BLT00",6,5859.72,4752.66
"NFB","BLT00",7,84935.93,95987.06
"NFB","BLT00",9,183958.57,170125.50
"NFB","BLT00",12,3524536.66,8296776.68
"NFB","BLT00",21,-2649822.25,-2409196.23
"NFB","BLT00",22,-114004.42,-58561.76
"NFB","ISC00",1,6587212.06,6957645.46
"NFB","ISC00",2,148778.57,222393.50
"NFB","ISC00",3,-113935.66,-125906.86
"NFB","ISC00",4,653201.22,2302504.05
"NFB","ISC00",5,719471.42,656919.72
"NFB","ISC00",6,879603.67,1563335.54
"NFB","ISC00",7,103238.80,63363.41
"NFB","ISC00",9,81272.41,193569.91
"NFB","ISC00",12,-743222.03,-1560616.47
"NFB","ISC00",21,-402.07,-22747.90
"NFB","ISC00",22,-7860.62,0.00
"NGC","AEF00",12,45776761.00,46127385.00
"NMST","AEH00",12,59600577.00,108103274.00
"NPA","AUP00",1,239311.20,24698.41
"NPA","AUP00",2,3947.69,1907.50
"NPA","AUP00",4,202169.73,217971.01
"NPA","AUP00",5,10280.06,9753.48
"NPA","AUP00",7,371.79,0.00
"NPA","AUP00",12,-25.92,0.00
"NPB","AXV00",1,30454003.37,29959761.94
"NPB","AXV00",2,1765835.75,1668484.43
"NPB","AXV00",3,69754.19,30087.37
"NPB","AXV00",4,1685990.96,1765257.09
"NPB","AXV00",5,79159.06,90023.38
"NPB","AXV00",6,360534.21,757653.03
"NPB","AXV00",7,160407.12,109628.50
"NPB","AXV00",9,404540.97,536037.74
"NPB","AXV00",12,27754.47,196400.18
"NPB","AXW00",1,3648884.08,3677791.86
"NPB","AXW00",2,127906.83,153098.78
"NPB","AXW00",3,0.00,2083.71
"NPB","AXW00",4,37959.17,25584.27
"NPB","AXW00",5,6429.49,7325.08
"NPB","AXW00",6,58.00,0.00
"NPB","AXW00",7,168.53,501.79
"NPB","AXW00",9,2436.45,2895.59
"NPB","AXW00",12,30313.99,43101.11
"NPB","AXY00",1,4189885.57,4691242.34
"NPB","AXY00",2,93065.04,82760.52
"NPB","AXY00",3,9694.00,13354.67
"NPB","AXY00",4,205921.52,245143.02
"NPB","AXY00",5,17204.87,14143.40
"NPB","AXY00",6,3870.63,3369.00
"NPB","AXY00",7,2561.49,4826.77
"NPB","AXY00",9,11599.37,8204.68
"NPB","AXY00",12,14031.04,50081.17
"NPB","AXY00",21,-4183470.00,-3856820.00
"NPB","ISC00",1,5520225.00,5339295.61
"NPB","ISC00",2,284407.01,232536.10
"NPB","ISC00",3,221578.16,41423.34
"NPB","ISC00",4,894525.29,725751.92
"NPB","ISC00",5,19228.70,22358.62
"NPB","ISC00",6,34345.48,18584.21
"NPB","ISC00",7,59113.30,34776.95
"NPB","ISC00",9,60740.34,28942.01
"NPB","ISC00",12,10275.77,99751.22
"NR","BMT00",1,27887323.79,29006552.05
"NR","BMT00",2,1442151.69,1752944.49
"NR","BMT00",3,281544.08,1238658.44
"NR","BMT00",4,12771934.25,7327614.50
"NR","BMT00",5,185447.94,410473.59
"NR","BMT00",6,43549.26,359158.89
"NR","BMT00",7,731065.98,658811.91
"NR","BMT00",8,0.00,1090000.00
"NR","BMT00",9,314095.24,912144.59
"NR","BMT00",10,12339297.50,14524013.52
"NR","BMT00",12,19930780.98,13555239.02
"NR","BMT00",21,-118.12,-97225.65
"NR","BMU00",1,32943475.23,32073278.81
"NR","BMU00",2,945411.00,1040393.82
"NR","BMU00",3,432065.80,301521.33
"NR","BMU00",4,6818482.34,8037351.21
"NR","BMU00",5,236626.78,136702.04
"NR","BMU00",6,2537046.49,2690866.51
"NR","BMU00",7,2671739.43,2631476.39
"NR","BMU00",8,0.00,426467.96
"NR","BMU00",9,1897850.00,1349414.54
"NR","BMU00",10,46677474.22,50197590.72
"NR","BMU00",12,415473.07,1106306.74
"NR","BMU00",21,-2199180.60,-2229180.77
"NR","BMU00",22,-1230.00,-960.96
"NR","BMV00",1,43129244.89,44692863.89
"NR","BMV00",2,2295741.27,2420070.60
"NR","BMV00",3,487030.80,709020.10
"NR","BMV00",4,8160843.60,8665764.71
"NR","BMV00",5,4022724.59,3513968.15
"NR","BMV00",6,3281377.73,1650745.88
"NR","BMV00",7,2039424.40,1748974.09
"NR","BMV00",8,0.00,4191236.01
